Tweet,HS,Abusive,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other,HS_Weak,HS_Moderate,HS_Strong,clean_text,normalized_comment,stopword_clean
"Berkata Al Habib Abdullah Bin Mukshin Al-Attas (Keramat Bogor) :; â??Orang yang buta bukan orang yang melihat banyaknya harta, akan tetapi, yang disebut orang buta, orang yang tak mau melihat ilmu agamaâ??.",0,0,0,0,0,0,0,0,0,0,0,0,"berkata al habib abdullah bin mukshin al-attas keramat bogor ??orang yang buta bukan orang yang melihat banyaknya harta, akan tetapi, yang disebut orang buta, orang yang tak mau melihat ilmu agama ??.","berkata al habib abdullah bin mukshin al-attas keramat bogor ??orang yang buta bukan orang yang melihat banyaknya harta, akan tetapi, yang disebut orang buta, orang yang tak ingin melihat ilmu agama ??.","berkata al habib abdullah bin mukshin al-attas keramat bogor ??orang buta orang melihat banyaknya harta, tetapi, disebut orang buta, orang tak ingin melihat ilmu agama ??."
USER USER Yang gambarnya monyet dua ya?',0,0,0,0,0,0,0,0,0,0,0,0,yang gambarnya monyet dua ya?,yang gambarnya monyet dua ya?,gambarnya monyet dua ya?
RT USER: Boleh minta maaf tapi proses hukum tetap harus jalan. Kunyuk satu ini harus dikasih pelajaran supaya kedepannya dia bi\xe2\x80\xa6',1,1,1,0,0,0,0,0,1,1,0,0,boleh minta maaf tapi proses hukum tetap harus jalan. kunyuk satu ini harus dikasih pelajaran supaya kedepannya dia bi,boleh minta maaf tapi proses hukum tetap harus jalan. kunyuk satu ini harus dikasih pelajaran supaya kedepannya dia bi,minta maaf tapi proses hukum tetap harus jalan. kunyuk satu harus dikasih pelajaran kedepannya dia bi
RT USER: lahap banget kl ketemu kontol g disunat \n#bahancoli #kontol #memek #ngentot #ngewe #blowjob #kulumin URL,0,1,0,0,0,0,0,0,0,0,0,0,lahap banget kl ketemu kontol g disunat bahancoli kontol memek ngentot ngewe blowjob kulumin,lahap banget kalau ketemu kontol g disunat bahancoli kontol memek ngentot ngewe blowjob kulumin,lahap banget kalau ketemu kontol g disunat bahancoli kontol memek ngentot ngewe blowjob kulumin
USER USER Wkwkwkkw geblek',0,1,0,0,0,0,0,0,0,0,0,0,wkwkwkkw geblek,wkwkwkkw geblek,wkwkwkkw geblek
"_-_\nTomohon juga merupakan pusat pembelajaran agama Kristen dan Katolik. Ada tempat khusus untuk berdoa dan meditasi yang disebut Bukit Kasih, sebuah tempat suci yang indah dan tenang. #TomohonInternationalFlowerFestival'",0,0,0,0,0,0,0,0,0,0,0,0,"- tomohon juga merupakan pusat pembelajaran agama kristen dan katolik. ada tempat khusus untuk berdoa dan meditasi yang disebut bukit kasih, sebuah tempat suci yang indah dan tenang. tomohoninternationalflowerfestival","- tomohon juga merupakan pusat pembelajaran agama kristen dan katolik. ada tempat khusus untuk berdoa dan meditasi yang disebut bukit kasih, sebuah tempat suci yang indah dan tenang. tomohoninternationalflowerfestival","tomohon juga merupakan pusat pembelajaran agama kristen katolik. ada tempat khusus berdoa meditasi disebut bukit kasih, tempat suci indah tenang. tomohoninternationalflowerfestival"
Junhoe kenapa si \xf0\x9f\x98\x82\xf0\x9f\x98\x82 gue kek... lahanjir ada yg lebih geblek dari gue.',0,1,0,0,0,0,0,0,0,0,0,0,junhoe kenapa si gue kek... lahanjir ada yg lebih geblek dari gue.,junhoe kenapa si saya kek... lahanjir ada yang lebih geblek dari gue.,junhoe kenapa saya kek... lahanjir ada lebih geblek gue.
USER USER USER Katolik Nusantara!!\nAHAHAHAHHAHA\nPandai sekali ya pemecah belah agama kita ini. .',1,0,0,1,1,0,0,0,0,0,1,0,katolik nusantara!! ahahahahhaha pandai sekali ya pemecah belah agama kita ini. .,katolik nusantara!! ahahahahhaha pandai sekali ya pemecah belah agama kita ini. .,katolik nusantara!! ahahahahhaha pandai sekali pemecah belah agama kita ini.
"Aku rasa emang terlalu cepet untuk buat yang kaya ginian di bulan kelima kita, tapi aku cuma pengen kamu ngerasa bahagia aja dapet hadiah-hadiah kecil dari aku. \n\n Gak terlalu mewah karna aku juga bukan milyarder yang punya banyak uang buat beliin ka",0,0,0,0,0,0,0,0,0,0,0,0,"aku rasa emang terlalu cepet untuk buat yang kaya ginian di bulan kelima kita, tapi aku cuma pengen kamu ngerasa bahagia aja dapet hadiah-hadiah kecil dari aku. gak terlalu mewah karna aku juga bukan milyarder yang punya banyak uang buat beliin ka","aku rasa emang terlalu cepet untuk buat yang kaya ginian di bulan kelima kita, tapi aku cuma pengen kamu ngerasa bahagia saja dapet hadiah-hadiah kecil dari aku. tidak terlalu mewah karna aku juga bukan milyarder yang punya banyak uang buat beliin ka","aku rasa emang terlalu cepet buat kaya ginian bulan kelima kita, tapi aku pengen kamu ngerasa bahagia dapet hadiah-hadiah kecil aku. tidak terlalu mewah karna aku juga milyarder punya banyak uang buat beliin ka"
"USER USER USER Haha.., susah bicara sm org bloon. Sudah bloon hatinya penuh dengki lagi \xf0\x9f\x98\x81'",1,1,1,0,0,0,0,0,1,1,0,0,"haha.., susah bicara sm org bloon. sudah bloon hatinya penuh dengki lagi","haha.., susah bicara sama orang bloon. sudah bloon hatinya penuh dengki lagi","haha.., susah bicara sama orang bloon. bloon hatinya penuh dengki"
USER USER USER USER USER Cebong emg begitu selalu minta data \xf0\x9f\x98\x86',1,1,0,1,0,0,0,0,1,0,1,0,cebong emg begitu selalu minta data,cebong emg begitu selalu minta data,cebong emg selalu minta data
apapun motif konflik rohingya yg pasti umat muslim di zalimi. titik. RedbonsSaveRohingya,1,0,0,1,1,0,0,0,0,0,1,0,apapun motif konflik rohingya yg pasti umat muslim di zalimi. titik. redbonssaverohingya,apapun motif konflik rohingya yang pasti umat muslim di zalimi. titik. redbonssaverohingya,apapun motif konflik rohingya pasti umat muslim zalimi. titik. redbonssaverohingya
KH Said Aqil Siroj menerima SK Program Doktoral kajian Islam Nusantara USER dari Kementerian Agama RI,0,0,0,0,0,0,0,0,0,0,0,0,kh said aqil siroj menerima sk program doktoral kajian islam nusantara dari kementerian agama ri,kh said aqil siroj menerima sk program doktoral kajian islam nusantara dari kementerian agama ri,kh said aqil siroj menerima sk program doktoral kajian islam nusantara kementerian agama ri
Bubarkan KPK kalau hanya kasus ecek-ecek yang di urus,1,0,0,1,0,0,0,0,1,0,0,1,bubarkan kpk kalau hanya kasus ecek-ecek yang di urus,bubarkan kpk kalau hanya kasus ecek-ecek yang di urus,bubarkan kpk kalau kasus ecek-ecek urus
USER Kalau begitu kenapa ijin sekolah swasta tidak keluar pak dedi di purwakarta?\nUntuk yang yayasannya kristen khususnya.\n\nKan hak seluruh rakyat dengan agama apapun.\n\nSalam damai.\n\n~ems~',0,0,0,0,0,0,0,0,0,0,0,0,kalau begitu kenapa ijin sekolah swasta tidak keluar pak dedi di purwakarta? untuk yang yayasannya kristen khususnya. kan hak seluruh rakyat dengan agama apapun. salam damai. ems,kalau begitu kenapa ijin sekolah swasta tidak keluar pak dedi di purwakarta? untuk yang yayasannya kristen khususnya. kan hak seluruh rakyat dengan agama apapun. salam damai. ems,kalau kenapa ijin sekolah swasta tidak keluar pak dedi purwakarta? yayasannya kristen khususnya. hak seluruh rakyat agama apapun. salam damai. ems
Pernah ngukur kntl sendiri nggak? Kira kira seberapa panjang?',0,1,0,0,0,0,0,0,0,0,0,0,pernah ngukur kntl sendiri nggak? kira kira seberapa panjang?,pernah ngukur kontol sendiri nggak? kira kira seberapa panjang?,pernah ngukur kontol sendiri nggak? kira kira seberapa panjang?
USER USER USER USER USER USER USER Curut cebong!! Kaum takfiri juga ternyata USER \xf0\x9f\x98\x82',1,1,1,0,0,0,0,0,1,1,0,0,curut cebong!! kaum takfiri juga ternyata,curut cebong!! kaum takfiri juga ternyata,curut cebong!! kaum takfiri juga ternyata
OmMakarOm keadilan sosial atau kelebihan sosial bagi seluruh taipan korup ! siapa yg makar ? makar itu Rezim sendiri ! Lengserkan Jokowi,1,0,1,0,0,0,0,0,1,0,0,1,ommakarom keadilan sosial atau kelebihan sosial bagi seluruh taipan korup ! siapa yg makar ? makar itu rezim sendiri ! lengserkan jokowi,ommakarom keadilan sosial atau kelebihan sosial bagi seluruh taipan korup ! siapa yang makar ? makar itu rezim sendiri ! lengserkan jokowi,ommakarom keadilan sosial kelebihan sosial bagi seluruh taipan korup ! siapa makar makar rezim sendiri ! lengserkan jokowi
"Presiden Joko Widodo (Jokowi) meminta agar Sistem Perizinan Berusaha Terintegrasi Secara Online atau Online Single Submission bisa segera diterapkan baik di Kementerian, di tingkat provinsi, di tingkat kabupaten, di tingkat kota. USER",0,0,0,0,0,0,0,0,0,0,0,0,"presiden joko widodo jokowi meminta agar sistem perizinan berusaha terintegrasi secara online atau online single submission bisa segera diterapkan baik di kementerian, di tingkat provinsi, di tingkat kabupaten, di tingkat kota.","presiden joko widodo jokowi meminta agar sistem perizinan berusaha terintegrasi secara online atau online single submission bisa segera diterapkan baik di kementerian, di tingkat provinsi, di tingkat kabupaten, di tingkat kota.","presiden joko widodo jokowi meminta sistem perizinan berusaha terintegrasi secara online online single submission bisa segera diterapkan baik kementerian, tingkat provinsi, tingkat kabupaten, tingkat kota."
Jika Allah Berkehendak akan klop pasangan USER #2019PrabowoAnisMatta akan bikin lawan kucarkacir; ; Siap dukung #2019GantiPresiden ??,1,0,1,0,0,0,0,0,1,1,0,0,jika allah berkehendak akan klop pasangan 2019prabowoanismatta akan bikin lawan kucarkacir siap dukung 2019gantipresiden ??,jika allah berkehendak akan klop pasangan 2019prabowoanismatta akan bikin lawan kucarkacir siap dukung 2019gantipresiden ??,allah berkehendak klop pasangan 2019prabowoanismatta lawan kucarkacir siap dukung 2019gantipresiden
USER So bgt jijik tar juga di save nih bntr lg',0,1,0,0,0,0,0,0,0,0,0,0,so bgt jijik tar juga di save nih bntr lg,so banget jijik tar juga di save nih bntr lg,so banget jijik tar juga save bntr lg
USER USER USER USER Ya goblok...untung ane cebong happy bukan yg dungu versi gerung gerung \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',1,1,1,0,0,0,0,0,1,1,0,0,ya goblok...untung ane cebong happy bukan yg dungu versi gerung gerung,ya goblok...untung ane cebong happy bukan yang dungu versi gerung gerung,goblok...untung ane cebong happy dungu versi gerung gerung
"USER Idih najis baru ngeh ini kamu, liat aja ya, siap siap timbal baliknya'",1,1,1,0,0,0,0,0,1,1,0,0,"idih najis baru ngeh ini kamu, liat aja ya, siap siap timbal baliknya","idih najis baru ngeh ini kamu, liat saja ya, siap siap timbal baliknya","idih najis ngeh kamu, liat ya, siap siap timbal baliknya"
USER CANTIKK BANGET CIPP!!! MATA KAMU SIPIT GITU YAAA IMUT BANGETT \xf0\x9f\x92\x95\xe2\x9d\xa4',0,0,0,0,0,0,0,0,0,0,0,0,cantikk banget cipp!!! mata kamu sipit gitu yaaa imut bangett,cantikk banget cipp!!! mata kamu sipit gitu yaaa imut bangett,cantikk banget cipp!!! mata kamu sipit gitu yaaa imut bangett
Ada sahabatku yg pulang dr Papua. Sebelumnya dia kerja disalh satu kontraktor yg mngerjakan infrastruktur yg sdang dibangun. Beliau cerita bnyak bagmna jauhnya ketinggaln rkyt kita Papua dibnding dgn wilyah lainnya di negeri ini. Syukrlah pk Jkwi jd presid,0,0,0,0,0,0,0,0,0,0,0,0,ada sahabatku yg pulang dr papua. sebelumnya dia kerja disalh satu kontraktor yg mngerjakan infrastruktur yg sdang dibangun. beliau cerita bnyak bagmna jauhnya ketinggaln rkyt kita papua dibnding dgn wilyah lainnya di negeri ini. syukrlah pk jkwi jd presid,ada sahabatku yang pulang dr papua. sebelumnya dia kerja disalh satu kontraktor yang mngerjakan infrastruktur yang sdang dibangun. beliau cerita bnyak bagmna jauhnya ketinggaln rkyt kita papua dibnding dengan wilyah lainnya di negeri ini. syukrlah pk jkwi jadi presid,ada sahabatku pulang dr papua. sebelumnya dia kerja disalh satu kontraktor mngerjakan infrastruktur sdang dibangun. beliau cerita bnyak bagmna jauhnya ketinggaln rkyt kita papua dibnding wilyah lainnya negeri ini. syukrlah pk jkwi presid
"Apa sih yang kamu pertimbangkan saat membeli mobil?; ; Bukan hanya soal harga, keamanan dan kenyamanan juga patut diperhatikan lho. Yuk lihat selengkapnya di sini ---&gt;",0,0,0,0,0,0,0,0,0,0,0,0,"apa sih yang kamu pertimbangkan saat membeli mobil? bukan hanya soal harga, keamanan dan kenyamanan juga patut diperhatikan lho. yuk lihat selengkapnya di sini ---","apa sih yang kamu pertimbangkan saat membeli mobil? bukan hanya soal harga, keamanan dan kenyamanan juga patut diperhatikan lho. yuk lihat selengkapnya di sini ---","apa kamu pertimbangkan saat membeli mobil? soal harga, keamanan kenyamanan juga patut diperhatikan lho. yuk lihat selengkapnya sini ---"
"USER gue gatau apa muka gue yg begini apa dia yang bego apa gmn MASA GUE UDH PAKE JILBAB TEMEN GUE FIRST IMPRESSION NYA KE GUE, gue org kristen:)))'",0,0,0,0,0,0,0,0,0,0,0,0,"gue gatau apa muka gue yg begini apa dia yang bego apa gmn masa gue udh pake jilbab temen gue first impression nya ke gue, gue org kristen","saya gatau apa muka saya yang begini apa dia yang bego apa gmn masa saya sudah pake jilbab temen saya first impression nya ke gue, saya orang kristen","saya gatau apa muka saya begini apa dia bego apa gmn masa saya pake jilbab temen saya first impression gue, saya orang kristen"
Posting Gambar Jokowi dan Megawati di Atas Ranjang Eko Prabowo Ditangkap. JokowiAgain,1,0,1,0,0,0,0,0,1,1,0,0,posting gambar jokowi dan megawati di atas ranjang eko prabowo ditangkap. jokowiagain,posting gambar jokowi dan megawati di atas ranjang eko prabowo ditangkap. jokowiagain,posting gambar jokowi megawati ranjang eko prabowo ditangkap. jokowiagain
"Yaelah malah di terobos lampu merah | kalem bro, itu polisi di belakang kita aja nerobos | ITU NGEJAR KITA DONGO!!'",1,1,1,0,0,0,0,0,1,1,0,0,"yaelah malah di terobos lampu merah kalem bro, itu polisi di belakang kita aja nerobos itu ngejar kita dongo!!","yaelah malah di terobos lampu merah kalem bro, itu polisi di belakang kita saja nerobos itu ngejar kita dongo!!","yaelah malah terobos lampu merah kalem bro, polisi belakang kita nerobos ngejar kita dongo!!"
".BMâ??: Warga Baduy setelah selesai memperingati tradisi Seba di Pendopo Pemkab Lebak akan dilanjutkan kembali bertemu dengan Gubernur Banten Wahidin Halim hari ini, Sabtu (21/4) #SebaBaduy2018",0,0,0,0,0,0,0,0,0,0,0,0,".bm ?? warga baduy setelah selesai memperingati tradisi seba di pendopo pemkab lebak akan dilanjutkan kembali bertemu dengan gubernur banten wahidin halim hari ini, sabtu 21 4 sebabaduy2018",".bm ?? warga baduy setelah selesai memperingati tradisi seba di pendopo pemkab lebak akan dilanjutkan kembali bertemu dengan gubernur banten wahidin halim hari ini, sabtu 21 4 sebabaduy2018",".bm warga baduy selesai memperingati tradisi seba pendopo pemkab lebak dilanjutkan kembali bertemu gubernur banten wahidin halim hari ini, sabtu 21 4 sebabaduy2018"
"Indonesia ngapa makin jadi ya. yang tolol, yang bencong lah malah di up..... Udah gak nonton tv masa gak buka sosmed juga gue??!!'",0,1,0,0,0,0,0,0,0,0,0,0,"indonesia ngapa makin jadi ya. yang tolol, yang bencong lah malah di up..... udah gak nonton tv masa gak buka sosmed juga gue??!!","indonesia ngapa makin jadi ya. yang tolol, yang bencong lah malah di up..... udah tidak nonton tv masa tidak buka sosmed juga gue??!!","indonesia ngapa makin ya. tolol, bencong malah up..... udah tidak nonton tv masa tidak buka sosmed juga gue??!!"
RT USER USER Ga punya CC tapi jago ngutang ribuan Triliun mainnya..,1,0,1,0,0,0,0,0,1,1,0,0,ga punya cc tapi jago ngutang ribuan triliun mainnya..,tidak punya cc tapi jago ngutang ribuan triliun mainnya..,tidak punya cc tapi jago ngutang ribuan triliun mainnya..
"USER Rezim tongkol, bisa nya cuma nyontek, ga mikir kalau contekan nya jauh dari standar asli.\nNambah jijik aja gw liat kelakuan si kacung cina \n#2019gantikacung\n#2019GantiPresiden \n#2019GantiRezim'",1,1,0,1,0,0,0,0,1,0,1,0,"rezim tongkol, bisa nya cuma nyontek, ga mikir kalau contekan nya jauh dari standar asli. nambah jijik aja gw liat kelakuan si kacung cina 2019gantikacung 2019gantipresiden 2019gantirezim","rezim tongkol, bisa nya cuma nyontek, tidak mikir kalau contekan nya jauh dari standar asli. nambah jijik saja saya liat kelakuan si kacung cina 2019gantikacung 2019gantipresiden 2019gantirezim","rezim tongkol, bisa nyontek, tidak mikir kalau contekan jauh standar asli. nambah jijik saya liat kelakuan kacung cina 2019gantikacung 2019gantipresiden 2019gantirezim"
"Indonesia perlu tindakan nyata , usir Dubes Myanmar utk Indonesia, krna bikhsu Budha dan Militer membunuh secara masal(genosida) etnis Rohingnya",1,0,1,0,1,1,0,0,0,0,0,1,"indonesia perlu tindakan nyata , usir dubes myanmar utk indonesia, krna bikhsu budha dan militer membunuh secara masal genosida etnis rohingnya","indonesia perlu tindakan nyata , usir dubes myanmar untuk indonesia, krna bikhsu budha dan militer membunuh secara masal genosida etnis rohingnya","indonesia perlu tindakan nyata usir dubes myanmar indonesia, krna bikhsu budha militer membunuh secara masal genosida etnis rohingnya"
"""Halah cebong, bani taplak, ahok ga mau remisi aja smp sgtunya! Di Cipinang dong penjaranya!"".\n\nAdek sayang, ga semua orang berani ngadepin hukum dr awal, even itu hasilnya dy bersalah atau engga. Ga usah pura2 bego, ga perlu diingetin siapa yg kabur2a",1,1,0,1,0,0,0,0,1,0,1,0,"halah cebong, bani taplak, ahok ga mau remisi aja smp sgtunya! di cipinang dong penjaranya! . adek sayang, ga semua orang berani ngadepin hukum dr awal, even itu hasilnya dy bersalah atau engga. ga usah pura2 bego, ga perlu diingetin siapa yg kabur2a","halah cebong, bani taplak, ahok tidak ingin remisi saja smp sgtunya! di cipinang dong penjaranya! . adek sayang, tidak semua orang berani ngadepin hukum dr awal, even itu hasilnya dy bersalah atau engga. tidak usah pura2 bego, tidak perlu diingetin siapa yang kabur2a","halah cebong, bani taplak, ahok tidak ingin remisi smp sgtunya! cipinang dong penjaranya! adek sayang, tidak orang berani ngadepin hukum dr awal, even hasilnya dy bersalah engga. tidak usah pura2 bego, tidak perlu diingetin siapa kabur2a"
RT USER USER USER USER Bener kamu ngga ada apa-apa nya,1,0,1,0,0,0,0,0,1,1,0,0,bener kamu ngga ada apa-apa nya,benar kamu tidak ada apa-apa nya,benar kamu tidak ada apa-apa
"Bukan saja pemilik Abu Tours itu pendonor dana utk 212, ternyata pendukung Anies-Sandi. Rakyat DKI seharusnya prihatin gubernur mrk berhubungan dgn laknat Abu Tours yg menelan 96.000 korban dgn total penipuan Rp1.8T atau 16.439 tahun menabung Rp30rb sehari",0,0,0,0,0,0,0,0,0,0,0,0,"bukan saja pemilik abu tours itu pendonor dana utk 212, ternyata pendukung anies-sandi. rakyat dki seharusnya prihatin gubernur mrk berhubungan dgn laknat abu tours yg menelan 96.000 korban dgn total penipuan rp1.8t atau 16.439 tahun menabung rp30rb sehari","bukan saja pemilik abu tours itu pendonor dana untuk 212, ternyata pendukung anies-sandi. rakyat dki seharusnya prihatin gubernur mrk berhubungan dengan laknat abu tours yang menelan 96.000 korban dengan total penipuan rp1.8t atau 16.439 tahun menabung rp30rb sehari","pemilik abu tours pendonor dana 212, ternyata pendukung anies-sandi. rakyat dki seharusnya prihatin gubernur mrk berhubungan laknat abu tours menelan 96.000 korban total penipuan rp1.8t 16.439 tahun menabung rp30rb sehari"
